Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-01-12T01:00+00:00,84018.49,118991.42,93491.47,85.4,84.86,85.68,85.43,85.22,85.22,85.22,86.3,84.99,86.3,84.99,85.68,85.55,85.68,100,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,86.3,86.3,83.13,86.3,84.99,85.68,45.02,45.02,81.25,83.17,85.5,85.78
2024-01-12T02:00+00:00,84016.44,117183.05,94093.59,84.67,82.07,85.36,84.92,84.63,84.63,84.63,86.85,83,86.85,83,85.36,85.01,85.36,99.21,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,86.85,86.85,77.29,86.85,83,85.36,44.45,44.45,79.84,82.6,84.88,85.62
2024-01-12T03:00+00:00,84033.26,117554.97,94337.05,85.81,82.21,87.77,85.93,84.34,84.34,84.34,92.24,83.14,92.24,83.14,87.77,86.91,87.73,99.21,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,88.59,92.24,92.24,78,92.24,83.14,87.77,44.12,44.12,79.98,82.32,86.51,88.47
2024-01-12T04:00+00:00,83583.27,123032.18,96860.04,89.99,83.17,94.76,89.34,85.32,84.24,85.32,103.41,85,103.41,85,94.76,92.53,93.79,98.01,94.76,94.76,94.76,94.76,94.76,94.76,94.76,94.76,94.76,103.41,103.41,79.18,103.41,85,94.76,44.18,44.18,81.8,83.27,91.56,95.18
2024-01-12T05:00+00:00,83833.89,136606.76,101761.24,99.53,88.96,118.46,98.9,92.11,89.24,92.11,124.5,89,124.5,90.94,118.46,106.05,106.69,95,112.82,112.82,112.82,112.82,112.82,112.82,112.82,112.82,112.82,124.5,124.5,81.32,124.5,89,118.46,43.94,43.94,86.66,89.9,103.11,108.59
2024-01-12T06:00+00:00,83905.83,148961.26,111074.53,120.16,118.3,122.04,120,118.16,118.16,118.16,137.15,102.77,137.15,118.47,122.04,121.25,121.97,104.97,129,129,129,129,129,129,129,129,129,137.15,137.15,118.2,126.48,100,122.04,46.47,46.47,111.86,118.16,120.86,122.62
2024-01-12T07:00+00:00,83723.1,154730.71,121014.27,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,113.28,140.74,140.74,140.74,140.74,140.74,140.84,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,104.77,140.74,46.44,46.44,136.38,140.74,140.74,140.74
2024-01-12T08:00+00:00,83875.36,154138.19,130013.9,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,105,134.96,134.96,134.96,134.96,134.96,163.45,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,105,134.96,49.55,49.55,130.78,134.96,134.96,134.96
2024-01-12T09:00+00:00,83991.55,151571.04,139324.71,122.01,122.01,122.01,122.01,122.01,122.01,122.01,150.03,100,150.03,122.01,117.95,122.01,122.01,165.2,117.95,122.01,122.01,122.01,122.01,122.01,122.01,117.95,117.95,150.03,150.03,122.01,122.01,100,122.01,52.18,52.18,118.22,122.01,122.01,122.01
2024-01-12T10:00+00:00,83959.83,146876.54,147537.45,114.73,114.73,114.73,114.73,114.73,114.73,114.73,136.48,94.58,136.48,114.73,108.06,114.73,114.73,206.99,108.06,114.73,114.73,114.73,114.73,114.73,114.73,108.06,108.06,136.48,136.48,114.73,114.73,94.58,114.73,55.68,55.68,111.41,111.98,114.73,114.73
2024-01-12T11:00+00:00,83989.65,144090.55,147928.29,106.98,106.98,106.98,106.98,106.98,106.98,106.98,124.57,92,124.57,106.98,96.36,106.98,106.98,200,96.36,106.98,96.36,106.98,96.36,106.98,96.36,96.36,96.36,124.57,124.57,106.98,108.91,92,106.98,62.39,62.39,103.67,104.42,106.98,106.98
2024-01-12T12:00+00:00,83970.51,143987.89,146746.92,103.08,103.08,103.08,103.08,103.08,103.08,103.08,124.32,91.78,124.32,103.08,94,103.08,103.08,189.42,94,103.08,94,103.08,94,103.08,94,94,94,124.32,124.32,103.08,103.44,91.78,103.08,66.05,66.05,99.88,100.61,103.08,103.08
2024-01-12T13:00+00:00,83971.26,144456.95,141184.67,104.54,104.54,104.54,104.54,104.54,104.54,104.54,150.51,90.1,150.51,104.54,102.23,104.54,104.54,169.76,102.23,104.54,104.54,104.54,104.54,104.54,104.54,102.23,102.23,150.51,150.51,104.54,104.54,90.1,104.54,69.63,69.63,101.3,102.03,104.54,104.54
2024-01-12T14:00+00:00,84036.92,146488.63,133886.62,110,110,110,110,110,110,110,203,92.01,203,110,110,110,110,164.58,110,110,110,110,110,110,110,110,110,203,203,110,110,92.01,110,70.26,70.26,106.81,107.36,110,110
2024-01-12T15:00+00:00,84026.1,149491.88,127919.52,120,120,120,120,120,120,120,299.02,100.98,299.02,120,120,120,120,171.33,120,120,120,120,120,120,120,120,120,299.02,299.02,120,120,100.98,120,69.19,69.19,116.52,117.12,120,120
2024-01-12T16:00+00:00,83991.57,154092.3,124442.35,127.5,127.5,127.5,127.5,127.5,127.5,127.5,200.01,107.1,200.01,127.5,127.5,127.5,127.5,184.48,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,200.01,200.01,127.5,127.5,107.1,127.5,65.11,65.11,127.5,127.5,127.5,127.5
2024-01-12T17:00+00:00,83979.03,155685.15,121143.99,126,126,126,126,126,126,126,155,126,155,126,126,126,126,272.9,126,126,126,126,126,126,126,126,126,155,155,126,126,126,126,63.79,63.79,126,126,126,126
2024-01-12T18:00+00:00,83968.92,155246.47,118789.42,119.47,119.47,119.47,119.47,119.47,119.47,119.47,122.84,119.47,122.84,119.47,119.47,119.47,119.47,255.5,119.47,119.47,119.47,119.47,119.47,119.47,119.47,119.47,119.47,122.84,122.84,119.47,119.47,119.47,119.47,58.27,58.27,116.01,119.47,119.47,119.47
2024-01-12T19:00+00:00,83869.43,151300.92,115928.61,109.1,111.01,110,108.96,108.79,107.13,108.79,108.87,110,108.87,110,110,109.26,109.02,195,110,110,110,110,110,110,110,110,110,108.87,108.87,107.13,108.87,110,110,53.82,53.82,104.03,106.18,109.18,108.91
2024-01-12T20:00+00:00,83658.48,145646.02,113563.75,99.8,104.73,105.24,99.19,98.48,91.7,98.48,98.66,102.26,98.66,102.26,105.24,100.73,99.4,133.81,107,107,107,107,107,107,107,107,107,98.66,98.66,91.7,98.66,102.26,105.24,49.22,49.22,88.77,98.48,100.21,98.84
2024-01-12T21:00+00:00,83786.47,134191.58,111614.88,94.98,101.03,101.68,94.22,93.37,85.02,93.37,93.57,98,93.57,98,101.68,96.14,94.48,112.25,105,105,105,105,105,105,105,105,105,93.57,93.57,85.02,93.57,98,101.68,48.07,48.07,82.83,93.37,95.47,93.8
2024-01-12T22:00+00:00,84047.62,123052.22,110862.28,87.79,93.02,90.01,85.67,85.38,82.49,85.15,85.15,95.49,80.1,95.49,90.01,88.3,86.7,104.92,95.49,95.49,95.49,95.49,95.49,95.49,95.49,95.49,95.49,85.15,85.15,82.49,85.15,95.49,90.01,46.13,46.13,80.1,85.15,88.24,86.02
2024-01-12T23:00+00:00,83615.42,110305.18,108350.24,90,90,90,90,90,73.07,75.64,75.64,90,49.69,90,90,90,90,117.44,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,75.64,75.64,90,90,90,90,49.69,49.69,49.69,75.64,90,90
2024-01-13T00:00+00:00,83202.37,100332.32,108983.08,82.92,87.49,87.7,84.73,85,74.85,74.85,74.85,87.48,46.63,87.48,87.7,84.73,84.53,109.31,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,74.85,74.85,85.43,84.91,87.48,84.6,46.63,46.63,46.63,74.85,84.63,84.6
2024-01-13T01:00+00:00,82796.53,96312.38,108636.53,82,82,82,82,82,73.65,73.65,73.65,82,44,82,82,82,82,109.31,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08,73.65,73.65,82,82.66,82,82,44,44,44,73.65,82,82
2024-01-13T02:00+00:00,83070.08,91736.18,109058.4,78.47,78.47,78.47,78.47,78.47,71.37,71.37,71.37,78.47,42.47,78.47,78.47,78.47,78.47,109.31,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,71.37,71.37,78.47,82.62,78.47,78.47,42.47,42.47,42.47,71.37,78.47,78.47
2024-01-13T03:00+00:00,82484.19,89953.9,108994.54,75,75,83.4,75,75,72.24,72.24,72.24,75,42.54,75,83.4,75,75,106,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,72.24,72.24,75,83.18,75,75,42.54,42.54,42.54,72.24,75,75
2024-01-13T04:00+00:00,83020.6,90564.15,109716.81,75.1,74.96,83.9,74.85,74.92,68.73,55.55,74.33,75,43.53,75,83.9,76.44,74.83,104.05,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,74.33,74.33,74.94,83.55,75,83.9,43.53,43.53,43.53,55.55,75.68,74.23
2024-01-13T05:00+00:00,83226.56,92126.85,111639.72,77.91,78.2,95.52,76.76,78.1,65.18,45.62,79.34,78.3,45.62,78.3,95.52,82.92,87.44,90.81,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,79.34,79.34,78.16,83.35,78.3,95.52,45.62,45.62,45.62,45.62,80.41,79.46
2024-01-13T06:00+00:00,83219.21,98117.41,119186.92,82.92,88.32,104.93,82.4,82.22,68.51,51.2,79.49,85.59,51.2,85.59,104.93,84.1,85.8,91,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,79.49,79.49,77.9,83.65,85.59,85.38,51.2,51.2,51.2,51.2,83.64,83.73
2024-01-13T07:00+00:00,83180,101673.77,128537.34,89.89,98.28,107.63,89.08,85.26,67.16,67.16,80.19,92.71,57.93,92.71,107.63,91.51,92.41,92.75,107.63,107.63,107.63,107.63,107.63,107.63,107.63,107.63,107.63,99.23,80.19,74.92,99.23,90.99,92.52,57.93,57.93,57.93,57.93,91.11,93.21
2024-01-13T08:00+00:00,83082.55,103197.31,139669.8,84.99,107.8,88.34,82.46,75.11,73.31,73.31,80.2,94.83,59.17,94.83,88.34,87.28,88.08,103.6,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,97.57,80.2,85.4,97.57,93.12,88.34,59.17,59.17,73.31,73.31,86.84,89.04
2024-01-13T09:00+00:00,83029.28,102894.82,148729.63,82.35,101.64,84.54,80,74.21,72.02,72.02,80.19,90.93,59.21,90.93,84.54,83.88,84.33,113.27,101,101,101,101,101,101,101,101,101,90.88,80.19,88.4,97.44,90.93,84.54,59.21,59.21,72.02,72.02,83.6,84.95
2024-01-13T10:00+00:00,83020.72,102115.88,155550.38,76.91,99.12,76.05,75.13,72.72,70.98,70.98,74.18,83.39,58.37,88.4,76.05,76.88,75.92,113.8,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,74.18,74.18,86.1,101.7,83.39,76.05,58.37,58.37,70.98,70.98,77.17,75.48
2024-01-13T11:00+00:00,83617.91,100273.95,159593.39,71.5,75.99,71.18,70.96,70.35,69.95,69.95,70.66,73.96,56.2,73.96,76.53,71.4,71.15,116.9,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,70.66,70.66,79.7,103.35,73.96,71.18,56.2,56.2,69.95,69.95,71.48,71.03
2024-01-13T12:00+00:00,83782.75,101197.92,158416.47,71.06,74.77,71.45,76.16,63.67,63.67,63.67,67.51,71.45,56.36,71.45,83.4,71.38,71.45,113.8,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,67.51,67.51,80.82,103.25,71.45,71.45,56.36,56.36,63.67,63.67,71.37,71.34
2024-01-13T13:00+00:00,83702.01,101627.86,154434.18,82.96,75.22,92.23,96.46,67.91,67.91,67.91,75.51,74.51,59.17,74.51,92.23,84.67,84.27,113.8,92.23,92.23,92.23,92.23,92.23,92.23,92.23,92.23,92.23,75.51,75.51,81.5,97.46,74.51,92.23,59.17,59.17,67.91,67.91,83.72,83.79
2024-01-13T14:00+00:00,83517.2,105949.49,145452.65,91.7,82.47,122,115,68.61,68.61,68.61,80.18,80.4,68.61,80.4,122,98.2,95.18,107.77,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,80.18,80.18,87,96.29,80.4,122,65.73,65.73,68.61,68.61,95.54,93.53
2024-01-13T15:00+00:00,83687.91,111661.13,139105.61,93.92,99.3,122.01,112.24,70.78,70.78,70.78,80.19,91.23,70.78,91.23,122.01,107.04,128.23,114.46,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,80.19,80.19,97.3,95.14,91.23,122.01,65.69,65.69,70.78,70.78,101.56,105.88
2024-01-13T16:00+00:00,83666.25,114786.44,138080.26,94.83,111.06,130,106.04,74.22,74.22,74.22,79.09,99.3,74.22,99.3,130,106.68,119.96,137.02,130,121.59,130,121.59,130,121.59,130,130,130,79.09,79.09,114.6,88.5,99.3,130,62.08,62.08,74.22,74.22,101.32,100.83
2024-01-13T17:00+00:00,83691.07,115743.74,138180.73,93.91,127.25,135,94.91,75.81,75.81,75.81,79.09,107.99,75.81,107.99,135,106.07,117.32,192.15,135,125,135,125,135,125,135,135,135,79.09,79.09,102.8,84.95,105.31,135,56.07,56.07,75.81,75.81,100.2,98.35
2024-01-13T18:00+00:00,83762.14,116133.23,138178.96,90.95,121.27,134,92.38,73.82,73.82,73.82,73.82,103.14,73.82,103.14,134,104.26,117.69,176.17,134,124.51,134,124.51,134,124.51,134,134,134,73.82,73.82,84.6,83.28,103.14,134,55.79,55.79,73.82,73.82,97.78,97.1
2024-01-13T19:00+00:00,83854.74,112534.03,134783.82,79.44,117,122.01,78.81,73.06,73.06,73.06,73.06,100,73.06,100,122.01,95.67,113.84,136.52,122.01,115.14,122.01,115.14,122.01,115.14,122.01,122.01,122.01,73.06,73.06,75.47,82.69,100,122.01,56.29,56.29,73.06,73.06,88.91,88.73
2024-01-13T20:00+00:00,83861.57,109776.99,130621.43,71.02,104.12,105,73.49,70.93,70.93,70.93,80.19,97.61,80.19,96.63,105,86.9,101.51,113.68,105,105,105,105,105,105,105,105,105,80.19,80.19,81,81.06,97.61,97.47,59.15,59.15,70.93,70.93,82.66,83.13
2024-01-13T21:00+00:00,83866.36,104004.72,127351.37,71.01,113.71,104.36,68.53,64.3,64.3,62.76,67.35,93.12,67.35,93.12,104.36,71.62,70.01,103.35,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,67.35,67.35,85,67.35,93.12,70.26,62.76,62.76,62.76,62.76,71.98,69.22
2024-01-13T22:00+00:00,84007.18,97202.54,124927.34,70.29,90.7,100.29,67.13,63.16,63.16,61.65,61.65,90,61.65,90,100.29,69.99,68.45,102.86,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,61.65,61.65,80,65.95,90,68.7,61.65,61.65,61.65,61.65,70.4,67.79
2024-01-13T23:00+00:00,84610.97,90135.44,122329.3,69.56,99.3,103,66.76,64.02,64.02,64.02,64.02,86.1,64.02,86.1,103,69.38,68,105,103,103,103,103,103,103,103,103,103,64.02,64.02,74.9,65.85,86.1,68.23,64.02,64.02,64.02,64.02,69.74,67.39
2024-01-14T00:00+00:00,84856.31,86297.44,122444.62,67.53,98.82,66.33,65.12,62.11,62.11,62.11,62.11,82.78,62.11,82.78,100.65,67.28,66.14,107.72,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,62.11,62.11,74.01,64.23,82.78,66.33,62.11,62.11,62.11,62.11,67.61,65.61
2024-01-14T01:00+00:00,84853.74,82376.52,120816.51,66.78,87.5,65.82,64.74,62.93,62.93,62.93,62.93,78.66,62.93,78.66,99.83,66.62,65.65,107.68,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,62.93,62.93,69.9,64.14,78.66,65.82,62.93,62.93,62.93,62.93,66.9,65.21
2024-01-14T02:00+00:00,84935.75,79900.69,118981.92,66.32,79.12,65.73,65.24,64.01,64.01,64.01,64.88,72.53,64.88,72.53,96.79,66.12,65.65,105.72,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,64.88,64.88,68.24,64.88,72.53,65.73,64.01,64.01,64.01,64.01,66.26,65.44
2024-01-14T03:00+00:00,84932.18,78626.29,117363.66,66.54,74.9,66.06,65.7,64.67,64.67,64.67,65.38,69.34,65.38,70.7,96.25,66.36,66,104,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,65.38,65.38,71.92,65.38,69.34,66.06,64.67,64.67,64.67,64.67,66.46,65.84
2024-01-14T04:00+00:00,85109.88,79058.61,114862.69,67.65,78.64,67.38,66.54,65.2,65.2,65.2,65.2,69.13,65.2,73.13,95.25,67.41,66.94,100.72,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,65.2,65.2,80,66.13,69.13,67.02,65.2,65.2,65.2,65.2,67.54,66.72
2024-01-14T05:00+00:00,85121.39,81629.02,115349.98,68.07,71.36,103.43,67.74,67.31,67.31,67.31,67.62,69.71,67.62,69.71,103.43,68,67.86,89.64,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,67.62,67.62,71.03,67.62,69.71,67.88,67.31,67.31,67.31,67.31,68.04,67.8
2024-01-14T06:00+00:00,85072.25,84432.53,117548.1,72.53,76.3,84.38,72.15,71.66,71.66,71.66,72.01,72.95,72.01,74.4,104.73,72.44,72.29,90.06,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,72.01,72.01,75.92,72.01,72.95,72.31,71.66,71.66,71.66,71.66,72.49,72.21
2024-01-14T07:00+00:00,85011.21,85877.92,121192.98,77.09,78.04,76.96,76.86,76.74,76.74,76.74,76.79,77.9,76.79,77.9,76.96,77.04,76.95,92.18,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,76.79,76.79,79.27,76.79,77.9,76.96,76.74,76.74,76.74,76.74,77.07,76.9
2024-01-14T08:00+00:00,84907.89,87806.85,130335.41,82.65,87.38,82.24,81.75,81.14,81.14,81.14,81.38,79.45,81.38,86.81,82.24,82.62,82.16,94.89,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,81.38,81.38,93,81.38,79.45,82.24,81.14,81.14,81.14,81.14,82.77,81.94
2024-01-14T09:00+00:00,84846.83,87883.21,140610.35,83.07,93.9,82.46,81.95,80.63,80.63,80.63,81.33,74.69,81.33,88.77,90.01,82.91,82.38,101,103,103,103,103,103,103,103,103,103,81.33,81.33,97.11,81.33,74.69,82.46,80.63,80.63,80.63,80.63,83.08,82.12
2024-01-14T10:00+00:00,83812.9,86994.26,148708.84,83.89,95.5,69.5,83.17,81.84,81.84,81.84,82.79,69,82.79,89.77,69.5,82.3,84.08,118.34,103,103,103,103,103,103,103,103,103,82.79,82.79,87.2,82.79,69,69.5,81.84,81.84,81.84,81.84,83.52,83.61
2024-01-14T11:00+00:00,83797.11,88360.27,154091.5,81.52,87.95,73.87,81.2,80.39,80.39,80.39,81.07,67.8,80.39,84.7,73.88,80.7,81.68,122.5,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,81.07,81.07,80.39,81.07,67.8,73.87,80.39,80.39,80.39,80.39,81.34,81.44
2024-01-14T12:00+00:00,83780.97,87653.84,154164.9,77.04,77.04,77.04,77.04,77.04,77.04,77.04,77.04,65.4,77.04,77.04,77.04,77.04,77.04,125,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,77.04,77.04,77.04,79.58,65.4,77.04,77.04,77.04,77.04,77.04,77.04,77.04
2024-01-14T13:00+00:00,83656.74,87744.94,150253.9,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,63.1,79.15,79.15,79.15,79.15,79.15,118.45,100,100,100,100,100,100,100,100,100,79.15,79.15,79.15,80.28,63.1,79.15,79.15,79.15,79.15,79.15,79.15,79.15
2024-01-14T14:00+00:00,83687.22,90911.65,143020.46,82.32,82.32,104.74,82.32,82.32,82.32,82.32,82.32,62.3,82.32,82.32,104.74,82.32,82.32,104.01,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,82.32,82.32,82.32,82.32,62.3,82.32,80.13,80.13,82.32,82.32,82.32,82.32
2024-01-14T15:00+00:00,83802.3,94243.58,137803.46,86.62,86.62,100.97,86.62,86.62,86.62,86.62,86.62,65.13,86.62,86.62,100.97,86.62,86.62,107.82,105,105,105,105,105,105,105,105,105,86.62,86.62,86.62,86.62,65.13,86.62,77.51,77.51,86.62,86.62,86.62,86.62
2024-01-14T16:00+00:00,84131.48,99087.35,137729.77,91.86,91.86,111,91.86,91.86,91.86,91.86,91.86,72.84,91.86,91.86,111,91.86,91.86,120,111,111,111,111,111,111,111,111,111,91.86,91.86,91.86,91.86,72.84,91.86,75.05,75.05,91.86,91.86,91.86,91.86
2024-01-14T17:00+00:00,84532.07,101495.71,142241.44,97.68,102.34,111.93,97.38,96.97,94.64,94.64,94.64,86.18,94.64,99.94,111.93,97.68,97.52,135,117,117,117,117,117,117,117,117,117,94.64,94.64,94.9,97.27,86.18,97.55,74.86,74.86,94.64,94.64,97.72,97.45
2024-01-14T18:00+00:00,84599.23,101293.67,143256.29,89.66,94.59,109.76,89.37,88.91,85.26,85.26,85.26,92.01,85.26,92.01,109.76,89.67,89.51,124.1,120,120,120,120,120,120,120,120,120,85.26,85.26,85,89.28,92.01,89.54,73.96,73.96,85.26,85.26,89.71,89.45
2024-01-14T19:00+00:00,84656.45,99192.53,142538.48,82.26,90,103.98,81.68,81,79.06,79.06,79.06,86.03,79.06,86.03,103.98,82.2,81.92,96,115.14,115.14,115.14,115.14,115.14,115.14,115.14,115.14,115.14,79.06,79.06,79.06,81.46,86.03,81.97,73.86,73.86,79.06,79.06,82.28,81.8
2024-01-14T20:00+00:00,84728.39,95863.19,139872.35,79.98,82.17,108.23,78.62,78.6,78.6,78.6,78.41,84.49,78.41,84.49,108.23,79.86,79.24,90.32,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,78.41,78.41,78.6,78.41,84.49,79.35,73.7,73.7,78.41,78.41,80.02,78.98
2024-01-14T21:00+00:00,84653.85,89194.13,136484.57,77.04,79.76,101.51,75.23,75.39,75.39,75.39,74.67,82.97,74.67,82.97,101.51,76.87,76.06,85.95,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,74.67,74.67,75.39,75.1,82.97,76.2,73.17,73.17,74.67,74.67,77.09,75.71
2024-01-14T22:00+00:00,84551.82,83536.8,135096.06,68.35,70.26,97.9,67.08,67.19,67.19,66.89,66.89,72.52,66.89,72.52,97.9,68.23,67.66,80.09,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,66.89,66.89,67.19,66.89,72.52,67.76,66.89,66.89,66.89,66.89,68.39,67.42
2024-01-14T23:00+00:00,84623.33,78931.84,131710.89,70.88,83.8,70.49,69.81,67.9,67.9,69.65,69.65,77.7,69.65,77.7,70.49,70.93,70.41,87.4,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,69.65,69.65,67.9,69.65,77.7,70.49,69.65,69.65,69.65,69.65,71.1,70.18
2024-01-15T00:00+00:00,84757.26,76809.4,131783.42,67.11,76.83,66.78,66.37,65,65,66.05,66.05,67,66.05,72.07,66.78,67.11,66.73,83.79,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,66.05,66.05,65,66.05,67,66.78,66.05,66.05,66.05,66.05,67.24,66.54
2024-01-15T01:00+00:00,84838.17,76368.69,131146.74,64.68,69,64.57,64.41,63.94,63.94,64.31,64.31,64.99,64.31,66.82,64.57,64.69,64.55,82.04,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,64.31,64.31,63.94,64.31,64.99,64.57,64.31,64.31,64.31,64.31,64.74,64.48
2024-01-15T02:00+00:00,84901.52,75711.91,131188.2,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,77.43,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04
2024-01-15T03:00+00:00,84858.83,76276.07,132021.86,62.4,62.07,62.72,62.36,62.04,62.04,63.57,63.57,62.1,63.57,62.1,62.72,62.58,62.7,77.07,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,63.57,63.57,62.04,63.57,62.1,62.72,63.57,63.57,63.57,63.57,62.51,62.82
2024-01-15T04:00+00:00,84836.82,82522.27,133753.64,70,69.36,84.9,69.59,69.25,69.25,70.57,70.57,65.1,70.57,69.46,84.9,72.79,70.21,77.43,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,70.57,70.57,69.25,70.57,65.1,84.9,70.57,70.57,70.57,70.57,71.19,69.29
2024-01-15T05:00+00:00,84876.32,93941.62,138027.68,85.25,80.51,122,87.06,79.95,79.95,79.95,85.79,69.13,85.79,81.1,122,92.54,87.83,84.93,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,85.79,85.79,80.18,81.56,69.13,122,79.95,79.95,79.95,79.95,88.95,86.86
2024-01-15T06:00+00:00,84878.68,108833.73,146423.71,100.18,85.26,114.09,102,83.84,83.84,83.84,113.52,86.74,113.52,86.74,114.09,109.61,115.97,91.53,110.03,110.03,110.03,110.03,110.03,110.03,110.03,110.03,110.03,113.52,113.52,84.4,85.58,86.74,114.09,83.84,83.84,83.84,83.84,107.31,125.99
2024-01-15T07:00+00:00,84767.73,119096.79,154397.48,100.04,99.4,122,99.39,99.3,99.3,99.3,111.04,99.52,111.04,99.52,122,103.38,99.86,98,122,122,122,122,122,122,122,122,122,111.04,111.04,99.34,99.3,99.52,122,99.3,99.3,99.3,99.3,101.46,98.42
2024-01-15T08:00+00:00,84501.38,123629.16,158980.5,100.39,100.31,104.93,100.25,100.29,100.29,100.29,128.06,100.33,128.06,100.33,104.93,101.09,100.28,101.9,119.59,119.59,119.59,119.59,119.59,119.59,119.59,119.59,119.59,128.06,128.06,100.3,99.99,100.33,104.93,99.99,99.99,99.99,99.99,100.67,99.95
2024-01-15T09:00+00:00,84513.41,124078.83,164898.23,94.98,94.9,99.86,94.83,94.88,94.88,94.88,101.89,94.92,101.89,94.92,99.86,95.73,94.86,108,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,101.89,101.89,94.89,94.56,94.92,99.86,94.88,94.88,94.88,94.88,95.28,94.51
